Wavelength [nm],Absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,
200.000,2.731501,2.797159,2.586081,3.131298,3.168581,3.207573,2.635718,3.201952,3.335093,2.445573,2.723247,2.676331,2.562311,2.922639,2.91854,2.823263,2.910437,3.124187,3.312158,3.230725,3.04608,3.182164,2.767204,3.189472,3.075066,3.193779,3.039549,2.99157,2.910381,3.067777,3.273106,2.986257,3.189633,3.129507,2.854093,2.889709,3.16392,2.78826,3.176979,2.782907,2.765005,2.98429,3.200838,2.815805,3.338852,2.883337,2.955035,3.163473,3.33747,3.093856,3.205834,3.170757,2.962388,2.918704,2.779049,2.715971,2.931112,2.867546,3.28099,3.125107,2.745734,2.812393,2.834187,3.178007,3.240605,3.183881,2.767141,2.800655,2.920589,2.88026,2.613919,3.146144,2.594233,3.162258,3.297551,3.177771,2.890695,3.224412,2.463916,2.69523,3.185138,3.099263,3.228254,3.265751,2.643101,3.100691,3.19666,2.869871,2.72482,2.777687,2.60018,2.790474,2.708839,2.762548,2.669333,3.02123,2.597911,2.664592,2.559813,2.888896,2.979877,2.948157,2.78028,2.855185,3.272672,3.317252,3.224113,2.960836,2.829251,2.882195,3.226146,3.23566,3.221386,3.255194,3.183415,3.159154,3.212831,3.249091,3.190558,3.015595,2.866952,2.82187,3.013593,3.131433,2.854864,2.829485,3.270397,3.060634,3.207725,3.003423,2.626004,2.772344,2.869902,3.211303,2.625486,3.230103,2.707483,2.935307,2.944857,2.948759,2.809453,3.113793,3.224535,3.137182,2.857787,2.918822,3.14342,3.339982,3.22876,2.925822,3.18132,3.197971,2.624861,3.087946,2.708879,2.788604,3.09983,2.66876,2.887755,2.86005,2.797137,2.528034,3.221032,2.757404,3.277166,3.208154,2.962335,3.010932,2.723954,2.901807,2.802499,3.099369,2.818062,2.902323,3.100274,2.613585,3.10481,2.684248,3.297586,2.996316,3.082615,3.278298,2.958317,2.85218,2.960853,2.750526,2.587915,2.775718,3.139152,3.221005,2.90798,3.195627,2.762327,3.14623,
201.000,2.725211,2.600759,2.385859,2.63025,2.356715,2.525905,2.602115,2.59778,2.555713,2.748143,2.743667,2.859339,2.52183,2.889681,2.674801,2.624587,2.92029,2.743225,2.485795,2.438312,2.521269,2.459242,2.655035,2.377895,2.576422,2.38868,2.573725,2.863256,2.523702,2.533632,2.633911,2.797648,2.701092,2.393906,2.761584,2.8498,2.556599,2.726068,2.705581,2.701872,2.463298,2.482561,2.45181,2.439343,2.594097,2.864113,2.824655,2.579255,2.489776,2.678329,2.631285,2.780677,2.34235,2.604106,2.654485,2.822988,2.780038,2.695618,2.861389,2.797618,2.385209,2.521657,2.544869,2.628438,2.382204,2.596361,2.573279,2.919707,2.403515,2.710314,2.905386,2.844089,2.532663,2.464668,2.724232,2.283066,2.679117,2.41915,2.744224,2.482307,2.626262,2.635257,2.571494,2.530344,2.58474,2.549193,2.249995,2.840034,2.439435,2.668934,2.746373,2.859795,3.273938,2.778265,2.730974,2.833641,2.819307,2.572171,2.702752,2.545538,2.456711,2.764541,2.665836,2.641677,2.605775,2.556992,2.614591,2.667226,2.920655,2.72058,2.697851,2.700027,2.594033,2.791239,2.859516,2.687216,2.485819,2.400795,2.70801,2.577841,2.506379,2.764835,2.614111,2.374299,2.717886,2.497127,2.813439,2.580181,2.619317,2.602485,2.555438,2.426117,2.861369,2.369764,2.83748,2.842476,2.731019,2.305731,2.629967,2.582691,2.780577,2.640707,2.302072,2.752184,2.810214,2.69553,2.371785,2.472374,2.707292,2.69512,2.47647,2.538314,2.49821,2.78368,2.733058,2.870522,2.806464,2.582618,2.566248,2.680379,2.625998,2.773882,2.614758,2.564935,2.642789,2.642858,2.326486,2.523263,2.714519,2.853457,2.819734,2.600245,2.698498,2.884773,2.611849,2.720714,2.547908,2.920095,2.596155,2.607245,2.558851,2.678944,2.657174,2.779741,2.482968,2.833404,2.56515,2.765933,2.755788,2.412958,2.63007,2.625655,2.723945,2.466951,
202.000,3.800507,3.318751,3.106964,3.624119,3.372891,2.912807,3.572522,3.008349,3.256812,3.103842,3.53868,3.516215,3.196895,3.523871,3.402757,3.044456,3.747371,3.447422,3.448478,3.02071,3.060205,3.246245,3.567029,3.242956,3.205204,3.084739,3.419159,3.764023,3.595089,3.454499,2.955912,3.532866,3.587103,2.884238,3.544734,3.749442,3.469312,3.646744,3.692997,3.770111,3.264809,3.470128,3.456848,3.356891,3.335435,3.505339,3.346424,3.371066,2.951942,3.797539,3.355065,3.659665,3.372057,3.202742,3.553498,3.534616,3.534484,3.165019,3.752853,3.635591,3.043432,3.426876,3.300063,3.686092,3.142534,3.258354,3.314086,3.624367,3.466243,3.798912,3.530688,3.571973,3.198792,3.202255,3.570943,3.333749,3.34931,3.381363,3.80619,3.016779,3.804845,3.318215,3.607456,3.452282,3.430843,3.464977,3.061081,3.637089,3.278044,2.929891,3.113754,3.417611,3.666977,3.425226,3.538714,3.291356,3.181886,3.09909,3.410408,3.300393,3.138528,3.587764,3.243616,3.561604,3.564055,3.438073,3.269447,3.234493,3.618361,3.222968,3.820683,3.803396,3.363707,3.682848,3.450866,3.803934,3.231775,3.050087,3.346464,3.42443,3.440451,3.59973,3.564689,3.459588,3.794485,3.607547,3.765448,3.203514,3.576623,3.702435,3.094632,3.357959,3.656152,2.978971,3.777518,3.473971,3.799291,3.093925,3.290159,3.063253,3.775957,3.27844,3.137489,3.669722,3.743798,3.817951,3.095761,3.205307,3.305803,3.68146,3.600586,3.388384,3.447289,3.439919,3.426463,3.665735,3.45995,3.245438,3.825202,3.050283,3.427778,3.438518,3.581639,3.19955,3.286676,3.453366,3.076674,3.354507,3.403203,3.535041,3.755891,3.806571,3.800934,3.561939,3.286258,3.567976,3.469455,3.763494,3.151615,3.152579,3.327252,3.573527,3.432412,3.261412,3.157002,3.756499,3.292088,3.595518,3.818062,3.016635,3.297782,3.798584,3.68667,3.249816,
203.000,3.082147,3.233197,2.917009,2.689532,3.192258,2.644304,3.133543,3.520932,3.228148,2.618803,3.187538,2.629272,3.019173,2.933421,3.250857,2.826805,3.173584,2.815513,3.21319,2.462831,2.855257,2.894935,3.126674,2.978605,2.960672,2.867324,3.248482,3.165108,3.117394,2.942937,2.643167,2.639326,3.035938,2.660714,3.155844,3.242826,2.867031,2.973438,2.807224,3.238741,3.243775,3.099632,3.195696,3.201372,3.189885,2.688865,2.720418,2.817068,2.871288,3.16152,2.855762,2.889953,3.215225,2.951425,3.183294,2.589531,2.639519,2.685539,3.224236,2.982375,2.97969,3.258376,3.002578,2.889652,3.079205,2.509766,3.279353,2.914913,3.168695,3.123434,2.875139,2.753564,3.008309,2.718667,3.096931,3.102392,2.823766,3.124724,3.029407,3.025083,3.169791,3.230656,3.045944,3.150676,3.184684,2.892538,2.799294,2.929478,2.700953,2.702332,2.595842,2.428926,3.258798,2.643365,2.644424,2.969425,2.826815,2.950328,2.981002,2.556287,2.889107,2.747151,3.155773,3.172533,3.212814,3.198598,2.66207,2.754716,2.953878,2.736749,3.052303,3.122509,2.841581,2.787911,2.707669,3.118451,2.927311,3.005371,2.832904,3.223386,3.197734,2.689474,3.186656,3.250619,3.125423,3.084613,3.202628,2.969859,3.142921,2.844189,2.985915,3.202602,2.822151,2.830929,3.089959,2.622732,3.079837,3.254026,2.79574,2.783797,3.164041,2.849981,3.252078,2.868255,3.276917,3.04384,3.010753,3.250261,2.688247,2.853848,3.154177,2.779663,3.163915,2.588504,2.897804,2.772843,2.491366,3.209668,3.099756,2.952503,2.977221,2.782928,3.132809,2.9845,3.001375,2.87763,3.117234,3.144652,3.197653,3.116762,3.219737,3.179077,3.109035,2.750979,2.568285,3.067285,2.873201,3.102166,3.219326,2.803687,2.6979,3.109144,2.947656,2.811029,2.7864,3.192217,2.993518,2.706383,3.009628,2.805089,3.316551,3.200883,2.793676,2.867921,
204.000,2.748948,2.831559,2.799165,2.700714,2.44813,2.901726,2.683841,3.188021,2.394062,2.678087,2.860519,2.645422,2.82978,2.910513,3.03741,2.630031,2.615028,3.003915,2.978769,3.044685,2.951962,3.00368,2.627582,3.162963,2.616662,3.134938,2.666479,3.156851,2.743561,2.697298,2.68405,3.13736,2.945877,2.901623,2.872376,3.292663,2.83563,3.046839,3.048642,2.770936,2.820856,2.951254,2.890285,3.115091,2.749723,2.665195,3.017684,2.862064,3.122854,2.934209,3.014843,2.79639,3.043193,2.893832,2.592168,3.01342,3.129957,3.093858,2.870162,2.81061,2.876673,2.977997,3.200622,2.764652,2.953616,3.081564,2.977259,2.847318,2.72796,3.119561,2.969173,2.638628,2.904041,3.163343,3.005906,2.933042,3.18264,3.013737,3.003235,3.137331,2.88197,2.861492,2.976512,2.714692,3.13185,3.077071,3.075698,2.75821,2.949638,2.850205,3.091668,2.785707,3.312548,2.697944,2.982048,2.952627,3.150556,2.768032,3.014091,3.00899,3.028475,2.901258,3.011136,2.773217,2.884004,2.639826,3.197082,2.976754,2.982603,3.033436,3.004566,2.948757,2.759476,2.955619,3.01839,2.558337,2.742285,2.962023,2.967247,2.641653,2.739938,3.042994,2.840471,3.205311,2.938966,3.010347,2.767795,2.800084,2.895748,3.099072,3.024371,3.107657,2.809605,2.876848,2.85996,3.221231,2.649517,3.082474,3.086072,2.831701,3.144957,3.054243,2.886591,2.772388,2.850327,3.03826,2.811203,2.699289,3.09719,3.087242,3.131282,3.047047,2.766224,2.78848,3.093069,2.951714,3.119169,3.120704,2.629594,3.033867,3.014301,2.881103,3.090612,2.730362,2.859297,3.038595,2.819807,2.826101,2.785237,2.51203,2.892352,2.836633,2.724612,2.66625,2.754904,2.920609,3.034497,3.093441,3.152447,2.800045,3.156988,2.609086,3.161669,3.279891,3.065847,2.654407,2.599136,3.086394,2.97468,2.761411,3.042588,2.930038,3.010073,2.924639,
205.000,3.019845,2.954383,3.161301,2.832645,2.605535,3.0204,2.895329,2.586384,2.585187,2.977373,2.873663,3.151929,2.766063,2.658952,2.940043,2.629823,2.774899,2.900172,3.01162,3.294067,3.05109,3.375052,3.037812,3.241032,2.918601,3.068894,2.824642,3.380717,3.001609,2.839319,2.915277,3.297887,3.295677,2.911971,3.195049,3.282769,3.172862,3.158716,3.267931,2.795178,2.991848,3.467355,3.247269,3.285741,3.039848,3.078055,3.348312,2.995997,3.304689,3.291838,3.150015,3.100926,3.61514,3.093301,2.901913,3.494911,3.333559,3.283993,2.867065,2.822791,3.137331,3.220457,3.287652,2.872936,2.934741,3.353644,3.196779,2.996819,3.175666,3.360193,3.075957,2.773311,3.340096,3.25674,3.360067,3.412068,3.299925,3.283329,3.303175,3.314829,3.006411,3.349539,3.265911,3.103601,3.22678,3.358053,3.25566,3.034897,3.44318,2.972267,3.228031,3.029535,3.186191,3.005839,3.878469,2.953714,3.240452,2.794414,3.05871,3.53116,3.047164,3.264811,2.849196,3.12509,2.93901,3.567255,3.359129,3.121916,3.240168,3.245903,3.419493,3.05383,3.084768,3.473931,2.975295,2.776346,3.014916,2.856076,3.193921,3.025292,2.870197,3.401013,2.966287,3.327524,3.101624,3.356114,2.843373,2.986907,3.09467,3.305171,2.968263,3.321265,3.231761,3.11186,3.167641,3.289773,2.986313,3.375369,3.100006,3.125605,3.438064,2.948439,3.198944,3.090358,2.906817,3.272497,3.047672,3.003161,3.430316,3.35313,3.260338,3.596325,2.994816,2.881248,3.27398,3.399179,3.348691,3.102627,2.908341,3.32846,3.051723,2.731518,3.268336,2.928751,3.026454,3.393344,2.865269,3.107769,3.035648,2.822323,3.147696,3.212971,2.882105,2.894031,3.041253,3.520135,3.41395,3.297773,2.935752,2.80196,3.315958,3.016232,3.292606,3.356293,3.324507,2.957197,2.819461,3.323763,3.316098,3.084272,3.128829,2.982288,3.336543,3.524313,
206.000,2.394702,2.414077,2.405618,2.376724,2.403091,2.346773,2.498334,2.672512,2.464444,2.462354,2.419964,2.74932,2.360697,2.322546,2.410722,2.562922,2.678287,2.754513,2.350444,2.341079,2.446185,2.390661,2.594686,2.40515,2.644689,2.543838,2.638485,2.582224,2.492573,2.522102,2.501622,2.488847,2.350933,2.429749,2.492433,2.449519,2.460664,2.690432,2.367588,2.533012,2.472823,2.558648,2.620374,2.478459,2.582365,2.749179,2.505862,2.528286,2.479905,2.603916,2.56301,2.569972,2.705482,2.531289,2.663629,2.589747,2.469954,2.475126,2.59119,2.498911,2.462754,2.676015,2.506302,2.5245,2.503009,2.570739,2.578134,2.41007,2.742995,2.541063,2.735376,2.489236,2.701782,2.316482,2.481733,2.644926,2.596413,2.352865,2.361934,2.436321,2.627899,2.700628,2.369762,2.646018,2.417103,2.574783,2.410737,2.689934,2.452354,2.517896,2.418822,2.549978,2.664744,2.937821,2.94565,2.68553,2.526637,2.678949,2.585377,2.718251,2.510329,2.752134,2.540182,2.695983,2.556218,3.100601,2.454244,2.738841,2.565143,2.387136,2.531423,2.45809,2.688701,2.503545,2.614572,2.452624,2.422515,2.544367,2.58052,2.765245,2.473172,2.567276,2.468268,2.458498,2.587149,2.50623,2.582102,2.506354,2.529935,2.379714,2.660923,2.581808,2.543055,2.446568,2.479843,2.452422,2.485989,2.504733,2.577195,2.551912,2.530702,2.577709,2.655783,2.638753,2.689947,2.486473,2.475435,2.704645,2.578028,2.421721,2.464427,2.770276,2.511831,2.646978,2.307419,2.485554,2.556849,2.726801,2.702495,2.460248,2.391725,2.613946,2.46626,2.532671,2.69829,2.622229,2.574735,2.534493,2.567196,2.506336,2.722791,2.768204,2.532977,2.718799,2.532557,2.584695,2.526124,2.431065,2.715812,2.736584,2.392534,2.716048,2.519039,2.572593,2.446703,2.807868,2.631092,2.418996,2.32727,2.684114,2.503792,2.555836,2.43474,2.539062,
207.000,2.433087,2.480135,2.39565,2.550152,2.382574,2.637703,2.428759,2.401186,2.396163,2.372227,2.668939,2.309497,2.546607,2.559813,2.636281,2.472773,2.570685,2.440566,2.627635,2.648864,2.653676,2.37012,2.52161,2.571548,2.516191,2.561465,2.728389,2.490237,2.491699,2.495433,2.754525,2.496162,2.671467,2.64738,2.506226,2.504982,2.505517,2.703676,2.423771,2.528526,2.50773,2.446228,2.545132,2.665706,2.669427,2.382831,2.629542,2.692502,2.539541,2.412306,2.498111,2.694602,2.462256,2.713721,2.524065,2.538744,2.602584,2.677042,2.628553,2.530126,2.66236,2.65215,2.669797,2.553051,2.613272,2.612972,2.577112,2.625465,2.622725,2.629303,2.634989,2.588133,2.666813,2.609425,2.62479,2.681263,2.661912,2.678246,2.448663,2.747789,2.765653,2.560286,2.719997,2.665608,2.656986,2.590654,2.648486,2.62018,2.596642,2.75208,2.780877,2.484081,2.861227,2.355416,2.441765,2.495695,2.798392,2.889353,2.630488,2.510059,2.739364,2.632591,2.641133,2.63197,2.612287,2.354514,2.847311,2.467879,2.832175,2.546153,2.492811,2.722788,2.631362,2.458284,2.58222,2.613534,2.636412,2.613219,2.674297,2.656956,2.69042,2.543071,2.750614,2.480605,2.574844,2.752304,2.56563,2.666534,2.576665,2.676241,2.654114,2.56332,2.604209,2.625224,2.60068,2.589637,2.638358,2.579887,2.526329,2.719133,2.62345,2.63111,2.676775,2.587422,2.638359,2.630057,2.646577,2.618112,2.487927,2.458171,2.625853,2.523356,2.631784,2.545225,2.629723,2.630219,2.560316,2.556386,2.657926,2.727781,2.607687,2.453976,2.747235,2.506512,2.758695,2.663546,2.759749,2.676801,2.616871,2.584139,2.519168,2.682314,2.625127,2.764606,2.556797,2.635323,2.628344,2.634853,2.788841,2.654406,2.655964,2.538396,2.739431,2.692299,2.79987,2.804234,2.67587,2.606646,2.521701,2.560103,2.532891,2.701225,2.615887,2.436364,
208.000,2.509245,2.401534,2.510969,2.474078,2.38131,2.543255,2.462958,2.377944,2.49393,2.583967,2.417131,2.602949,2.408874,2.476089,2.430022,2.513203,2.476873,2.534473,2.452183,2.608811,2.462381,2.694838,2.513125,2.477812,2.521036,2.502028,2.587137,2.521639,2.568419,2.510872,2.70704,2.595006,2.684384,2.670159,2.517786,2.555207,2.554955,2.686889,2.599028,2.533456,2.60282,2.546604,2.609693,2.648873,2.65297,2.665459,2.547281,2.62053,2.572248,2.604528,2.680342,2.713132,2.710692,2.635276,2.648879,2.618013,2.616838,2.600778,2.596881,2.565408,2.609103,2.656378,2.60283,2.661275,2.610048,2.580826,2.622118,2.725513,2.584516,2.639072,2.685656,2.638611,2.728903,2.74274,2.603343,2.584448,2.61128,2.646284,2.644329,2.70551,2.580352,2.627901,2.653141,2.610935,2.504666,2.577377,2.676333,2.661016,2.768407,2.637371,2.58076,2.656651,2.542449,2.839715,2.832011,2.494101,2.562075,2.692428,2.453786,2.593575,2.685794,2.547852,2.560492,2.592323,2.725505,2.662684,2.924529,2.662792,2.877342,2.737331,2.64452,2.670978,2.714616,2.602352,2.67666,2.72691,2.749762,2.566371,2.72873,2.686078,2.677165,2.687107,2.766731,2.570151,2.671341,2.663793,2.529772,2.613341,2.570534,2.714356,2.566461,2.650811,2.720673,2.657591,2.640676,2.852996,2.668861,2.691888,2.653566,2.589808,2.725903,2.581507,2.549364,2.609027,2.54699,2.498686,2.645132,2.662458,2.626103,2.65343,2.616848,2.729614,2.642128,2.580999,2.646648,2.607955,2.618164,2.68816,2.616175,2.705293,2.697278,2.536693,2.701087,2.54546,2.739501,2.673775,2.840377,2.539135,2.523978,2.640117,2.751635,2.815749,2.648015,2.67698,2.639579,2.709789,2.734209,2.601258,2.607358,3.00476,2.70066,2.622155,2.687065,2.77944,2.791714,2.814443,2.58754,2.691946,2.650385,2.799429,2.562009,2.676865,2.735729,2.598616,
209.000,2.255569,2.27241,2.287113,2.260204,2.309472,2.248765,2.391975,2.312662,2.386395,2.337017,2.327845,2.380762,2.255351,2.246341,2.362354,2.425048,2.380111,2.397921,2.242253,2.278483,2.228692,2.484063,2.285906,2.367501,2.416101,2.349341,2.317256,2.345648,2.421495,2.378291,2.316742,2.45563,2.359188,2.420729,2.361136,2.444436,2.349145,2.414857,2.496803,2.34428,2.419737,2.355525,2.354755,2.373273,2.37686,2.412201,2.385437,2.362471,2.445624,2.398153,2.460276,2.35315,2.409602,2.421094,2.415409,2.338706,2.378997,2.380829,2.442334,2.365654,2.35637,2.393943,2.37846,2.497179,2.382035,2.422922,2.383227,2.375476,2.336385,2.352915,2.49758,2.386773,2.308863,2.373528,2.428041,2.460173,2.461722,2.333986,2.495205,2.330405,2.317626,2.411707,2.360906,2.390814,2.447308,2.475978,2.385505,2.386892,2.434064,2.295215,2.386515,2.492265,2.476912,2.634456,2.433169,2.380608,2.399327,2.396179,2.443016,2.482474,2.406271,2.295432,2.42677,2.486482,2.5758,2.435898,2.394956,2.487735,2.403896,2.472719,2.494446,2.376,2.432971,2.474213,2.500637,2.374368,2.356432,2.39394,2.435009,2.385254,2.382466,2.491996,2.47594,2.399792,2.495601,2.346477,2.406977,2.36842,2.422619,2.498467,2.452515,2.519478,2.367805,2.39688,2.398055,2.540073,2.341776,2.375897,2.466783,2.435887,2.379904,2.405031,2.360498,2.418919,2.326802,2.402273,2.360395,2.508759,2.460857,2.482762,2.46654,2.549324,2.453358,2.5052,2.37982,2.435735,2.426567,2.426351,2.43831,2.371844,2.455055,2.419145,2.451803,2.388937,2.543777,2.530879,2.453897,2.377079,2.334871,2.390753,2.480905,2.449192,2.429693,2.439278,2.418047,2.343756,2.408913,2.425669,2.491951,2.805934,2.35481,2.534347,2.40274,2.428896,2.398361,2.419588,2.375403,2.486465,2.381971,2.447283,2.385073,2.377486,2.545876,2.411597,
210.000,2.105315,2.191653,2.192918,2.215495,2.198355,2.273409,2.188982,2.246459,2.206244,2.143409,2.323351,2.164272,2.277946,2.300757,2.27008,2.182117,2.235352,2.194399,2.351812,2.274788,2.249333,2.263883,2.212027,2.269452,2.310365,2.244039,2.28619,2.265069,2.312182,2.295402,2.295413,2.227764,2.282566,2.271826,2.314666,2.284591,2.308288,2.226385,2.263827,2.342607,2.28466,2.2909,2.349318,2.249122,2.292572,2.327886,2.397041,2.369236,2.305096,2.279539,2.316849,2.340637,2.273517,2.336576,2.32354,2.261316,2.335639,2.276995,2.377721,2.30827,2.326739,2.534393,2.29118,2.275734,2.308373,2.31574,2.374814,2.412337,2.355668,2.372157,2.307642,2.254511,2.365349,2.378991,2.370779,2.406909,2.306236,2.319127,2.355759,2.338518,2.359409,2.330423,2.330754,2.395322,2.348364,2.360693,2.393202,2.230582,2.339954,2.367681,2.50758,2.240121,2.289528,2.269114,2.339422,2.30453,2.384747,2.517354,2.431432,2.30828,2.335556,2.346286,2.401861,2.414651,2.327281,2.317609,2.464799,2.320703,2.383055,2.35123,2.2834,2.277406,2.327091,2.384134,2.304359,2.282006,2.343135,2.351593,2.414897,2.341125,2.36303,2.332757,2.358101,2.376471,2.303896,2.29886,2.325572,2.368959,2.377554,2.426041,2.317129,2.32065,2.254529,2.369013,2.342918,2.297755,2.357057,2.31125,2.314252,2.331542,2.378409,2.374152,2.30447,2.237909,2.344113,2.386322,2.337285,2.350988,2.356354,2.337667,2.340755,2.354555,2.412491,2.365749,2.333358,2.382201,2.355268,2.347411,2.379644,2.31898,2.385178,2.384346,2.401891,2.303206,2.386003,2.375992,2.298823,2.385033,2.321753,2.354425,2.420056,2.348927,2.377966,2.384449,2.390223,2.354088,2.385343,2.390022,2.391964,2.432758,2.306615,2.402523,2.35453,2.498692,2.396059,2.388665,2.398854,2.369827,2.250676,2.455732,2.401402,2.39177,2.364883,2.455278,
211.000,2.139433,2.133068,2.163693,2.198736,2.151513,2.216133,2.163885,2.147121,2.182502,2.213448,2.119461,2.25351,2.139143,2.166064,2.13487,2.166839,2.191884,2.263422,2.256042,2.183994,2.21781,2.264642,2.17038,2.195781,2.224411,2.189862,2.232348,2.266831,2.244264,2.239589,2.288831,2.223965,2.235853,2.25104,2.258682,2.201673,2.277001,2.284323,2.212444,2.300473,2.259335,2.279483,2.307573,2.239441,2.281942,2.258781,2.298019,2.253802,2.226455,2.237421,2.284974,2.285903,2.275682,2.294826,2.301207,2.237905,2.301991,2.210964,2.283532,2.332402,2.272543,2.40828,2.270098,2.347596,2.262822,2.342825,2.302287,2.392053,2.348808,2.317523,2.282012,2.279788,2.276514,2.360101,2.297039,2.293592,2.279583,2.260667,2.283484,2.291935,2.324484,2.244515,2.300098,2.304467,2.249831,2.296353,2.369877,2.285328,2.261724,2.281376,2.288357,2.353808,2.211776,2.43349,2.356134,2.26032,2.255321,2.302901,2.248347,2.352904,2.279045,2.288671,2.270945,2.286705,2.310308,2.327469,2.425057,2.341848,2.26075,2.302258,2.222878,2.300428,2.24408,2.310474,2.317899,2.262091,2.297482,2.238573,2.30762,2.346006,2.318088,2.327342,2.314388,2.306766,2.318768,2.267145,2.290555,2.270188,2.365874,2.298001,2.278604,2.306414,2.267973,2.32542,2.284116,2.282144,2.287755,2.350033,2.291821,2.285748,2.290602,2.258589,2.261106,2.255429,2.311506,2.362775,2.275617,2.316857,2.293589,2.291646,2.292635,2.313753,2.292732,2.297403,2.285759,2.218208,2.336517,2.350481,2.276577,2.277304,2.293932,2.299611,2.294559,2.335665,2.310583,2.296877,2.259992,2.314079,2.276788,2.266823,2.381656,2.274252,2.361537,2.313691,2.36187,2.267377,2.347168,2.362709,2.330616,2.388148,2.287095,2.348067,2.344716,2.371588,2.329974,2.344117,2.273497,2.231047,2.270848,2.40087,2.303725,2.346735,2.267708,2.291162,
212.000,2.039588,2.040079,2.046372,2.046214,2.064102,2.051828,2.045796,2.070768,2.115949,2.069121,2.06374,2.058241,2.072907,2.092492,2.076843,2.098617,2.117397,2.131638,2.108026,2.078911,2.098979,2.103827,2.122095,2.152578,2.05559,2.068439,2.12974,2.134339,2.0653,2.088736,2.141806,2.099458,2.080599,2.104089,2.119591,2.105099,2.136694,2.155363,2.080588,2.145127,2.154375,2.095848,2.119805,2.144098,2.125464,2.12101,2.114749,2.105681,2.10695,2.118407,2.115895,2.106842,2.130799,2.183898,2.174503,2.135766,2.143413,2.116207,2.168315,2.12958,2.137596,2.159035,2.140289,2.158596,2.118099,2.198332,2.119812,2.164376,2.178767,2.132183,2.172893,2.198833,2.117718,2.135981,2.131671,2.127469,2.187644,2.114205,2.148875,2.139751,2.175859,2.124928,2.167479,2.139615,2.186987,2.146142,2.146051,2.220196,2.14294,2.13487,2.194553,2.198206,2.200151,2.171041,2.1564,2.174628,2.133788,2.205363,2.142212,2.177493,2.167234,2.121328,2.184402,2.201424,2.176279,2.148518,2.162059,2.195203,2.145935,2.132832,2.203104,2.165473,2.132639,2.167933,2.157058,2.142349,2.134464,2.150445,2.173716,2.1453,2.160859,2.138095,2.173988,2.167749,2.162508,2.144757,2.161875,2.129629,2.141211,2.191355,2.179322,2.152845,2.20367,2.173649,2.178133,2.149434,2.146769,2.164354,2.13187,2.188362,2.126727,2.139379,2.174538,2.204529,2.139768,2.13352,2.170908,2.170181,2.181102,2.151333,2.140528,2.187126,2.096614,2.132814,2.177927,2.170365,2.137554,2.182293,2.152339,2.181672,2.156883,2.198448,2.14954,2.184327,2.172269,2.188895,2.19685,2.154126,2.177042,2.118837,2.144908,2.177207,2.168774,2.15756,2.152239,2.116235,2.18102,2.195205,2.238138,2.20034,2.143703,2.158671,2.209148,2.13133,2.186191,2.178614,2.172861,2.123712,2.193156,2.148612,2.155041,2.172468,2.191834,2.109201,
