,SP_kinetics_test_5um_cavity_11-11-2021_16h34_29s,SP_kinetics_test_5um_cavity_11-11-2021_16h34_47s,SP_kinetics_test_5um_cavity_11-11-2021_16h35_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h35_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h36_17s,SP_kinetics_test_5um_cavity_11-11-2021_16h36_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h37_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h37_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h38_17s,SP_kinetics_test_5um_cavity_11-11-2021_16h38_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h39_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h39_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h40_17s,SP_kinetics_test_5um_cavity_11-11-2021_16h40_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h41_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h41_47s,SP_kinetics_test_5um_cavity_11-11-2021_16h42_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h42_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h43_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h43_47s,SP_kinetics_test_5um_cavity_11-11-2021_16h44_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h44_49s,SP_kinetics_test_5um_cavity_11-11-2021_16h45_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h45_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h46_17s,SP_kinetics_test_5um_cavity_11-11-2021_16h46_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h47_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h47_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h48_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h48_47s,SP_kinetics_test_5um_cavity_11-11-2021_16h49_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h49_47s,SP_kinetics_test_5um_cavity_11-11-2021_16h50_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h50_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h51_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h51_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h52_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h52_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h53_17s,SP_kinetics_test_5um_cavity_11-11-2021_16h53_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h54_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h54_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h55_17s,SP_kinetics_test_5um_cavity_11-11-2021_16h55_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h56_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h56_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h57_19s,SP_kinetics_test_5um_cavity_11-11-2021_16h57_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h58_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h58_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h59_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h59_49s,SP_kinetics_test_5um_cavity_11-11-2021_17h00_17s,SP_kinetics_test_5um_cavity_11-11-2021_17h00_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h01_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h01_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h02_17s,SP_kinetics_test_5um_cavity_11-11-2021_17h02_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h03_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h03_47s,SP_kinetics_test_5um_cavity_11-11-2021_17h04_19s,SP_kinetics_test_5um_cavity_11-11-2021_17h04_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h05_19s,SP_kinetics_test_5um_cavity_11-11-2021_17h05_49s,SP_kinetics_test_5um_cavity_11-11-2021_17h06_17s,SP_kinetics_test_5um_cavity_11-11-2021_17h06_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h07_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h07_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h08_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h08_47s,SP_kinetics_test_5um_cavity_11-11-2021_17h09_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h09_47s,SP_kinetics_test_5um_cavity_11-11-2021_17h10_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h10_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h11_17s,SP_kinetics_test_5um_cavity_11-11-2021_17h11_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h12_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h12_49s,SP_kinetics_test_5um_cavity_11-11-2021_17h13_17s,SP_kinetics_test_5um_cavity_11-11-2021_17h13_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h14_19s,SP_kinetics_test_5um_cavity_11-11-2021_17h14_47s,SP_kinetics_test_5um_cavity_11-11-2021_17h15_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h15_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h16_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h16_47s,SP_kinetics_test_5um_cavity_11-11-2021_17h17_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h17_49s,SP_kinetics_test_5um_cavity_11-11-2021_17h18_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h18_49s,SP_kinetics_test_5um_cavity_11-11-2021_17h19_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h19_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h20_19s,SP_kinetics_test_5um_cavity_11-11-2021_17h20_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h21_17s,SP_kinetics_test_5um_cavity_11-11-2021_17h21_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h22_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h22_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h23_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h23_49s,
6958.854,0.1702847,0.1703529,0.1690875,0.1690438,0.1672758,0.166711,0.1650477,0.1650358,0.1637223,0.163757,0.1624201,0.161968,0.1619926,0.1619029,0.1601886,0.1599,0.1595612,0.1591522,0.1591344,0.1574576,0.1580377,0.1584658,0.1580965,0.1572949,0.1564571,0.1568752,0.1554566,0.1556646,0.1553308,0.1554078,0.1554185,0.1542348,0.1547048,0.1548798,0.1536543,0.1525149,0.1539618,0.153327,0.1519548,0.1528275,0.152488,0.1527468,0.1518712,0.1523069,0.1518223,0.1512351,0.1507165,0.1506287,0.1507418,0.1502989,0.1504583,0.1497664,0.1504594,0.1502428,0.1506487,0.1497761,0.150023,0.1487938,0.1493342,0.1484345,0.1496506,0.1482935,0.1481575,0.1488133,0.1480455,0.1481217,0.1471288,0.1472175,0.1477779,0.1470919,0.1463018,0.1470223,0.146504,0.1459502,0.1468591,0.1458363,0.1457562,0.1467406,0.1455484,0.1458592,0.1463942,0.1449127,0.1449504,0.1441437,0.145644,0.1454106,0.1450411,0.1446942,0.1441617,0.1442984,0.1440593,0.1440228,0.1438515,0.1436618,0.1428707,0.1441239,0.1438297,0.1431911,0.1440379,0.1427783,
6954.996,0.1651272,0.1649836,0.1642335,0.1631785,0.1622185,0.1617628,0.1596448,0.1596571,0.1588888,0.1586643,0.157097,0.1569958,0.1569838,0.1564386,0.1547109,0.1543039,0.1542405,0.1537317,0.1539123,0.152238,0.1524561,0.1534216,0.1526517,0.1523085,0.1514326,0.1514331,0.150239,0.1501561,0.1501886,0.1499348,0.1497942,0.1491694,0.1501956,0.1495229,0.1486206,0.1478693,0.1489848,0.1476707,0.1467414,0.147722,0.1468847,0.1474996,0.147112,0.1469132,0.1465559,0.146035,0.1457602,0.1454724,0.145719,0.1454521,0.1456234,0.1444189,0.1451213,0.1451856,0.145105,0.144336,0.1441463,0.143524,0.1441661,0.143711,0.1444176,0.1433459,0.142952,0.1440091,0.1435535,0.1427412,0.1421274,0.1421825,0.1427959,0.1419906,0.1411531,0.1419861,0.1418555,0.1410848,0.1416315,0.140727,0.1407231,0.141903,0.140545,0.1407551,0.1403377,0.1395531,0.140034,0.1393468,0.1404378,0.1403283,0.139721,0.1394326,0.1391446,0.139807,0.1389245,0.1385232,0.139214,0.1389173,0.1390032,0.1386567,0.1383516,0.1381479,0.1392284,0.1378994,
6951.139,0.1595646,0.1596806,0.1592294,0.15775,0.1571292,0.156415,0.1545432,0.1541232,0.1540408,0.1531787,0.1516748,0.1519315,0.1515766,0.1504167,0.1497016,0.1483624,0.1491786,0.1484185,0.148778,0.1472617,0.1473639,0.1477438,0.1473532,0.1470131,0.1460149,0.1459895,0.1451928,0.1452283,0.1448045,0.144609,0.144684,0.1441461,0.1454201,0.143975,0.1433597,0.143427,0.1436791,0.1421238,0.1419865,0.1429748,0.1416464,0.1421425,0.1426474,0.1419168,0.1415059,0.1412173,0.1410264,0.1407035,0.1406859,0.1404656,0.1407553,0.1393668,0.1400066,0.1402095,0.1394006,0.1389304,0.1387028,0.1381763,0.1390066,0.1392581,0.1386742,0.1382389,0.1380889,0.1388817,0.1387952,0.1375053,0.1375722,0.1374336,0.1377136,0.1367551,0.1362969,0.1367914,0.136921,0.1365852,0.1367816,0.1355855,0.1354916,0.1372034,0.1357084,0.1355306,0.1349815,0.1344512,0.1353118,0.1351957,0.1354649,0.1349952,0.1344632,0.1342552,0.1342933,0.1352574,0.1344312,0.133603,0.1347326,0.1339467,0.1351486,0.133449,0.1332904,0.133376,0.134746,0.1333854,
6947.281,0.154172,0.1550228,0.1540467,0.1526233,0.1519916,0.1508154,0.1498456,0.1488481,0.1487478,0.1475622,0.1465172,0.1464423,0.1460495,0.1447251,0.14487,0.142738,0.1441545,0.1434674,0.1436543,0.1424962,0.142566,0.1417708,0.1424296,0.1415823,0.1404079,0.1412673,0.1401781,0.1407106,0.1395868,0.1396918,0.1402831,0.1393889,0.1399944,0.1388016,0.1380263,0.1389171,0.1384201,0.1371595,0.1375073,0.137903,0.1371669,0.137006,0.137889,0.1370131,0.1364842,0.136623,0.1363338,0.1362077,0.1358773,0.1354368,0.1360061,0.1348831,0.1350596,0.1352707,0.1344628,0.1342163,0.1340191,0.1334829,0.134298,0.13482,0.1331064,0.1331449,0.1335204,0.1336586,0.133892,0.132751,0.1331482,0.1329597,0.1327157,0.1320162,0.131724,0.1320026,0.1324967,0.1321941,0.132313,0.1311597,0.1306744,0.1322419,0.1308395,0.1310297,0.1304635,0.1299054,0.1308812,0.1312601,0.1307361,0.1300013,0.1298319,0.1296367,0.1297419,0.1308077,0.1297953,0.1295099,0.1301844,0.1294284,0.1307769,0.1288695,0.1288443,0.128867,0.1302255,0.128634,
6943.424,0.1493871,0.1504215,0.1488614,0.1473742,0.1467734,0.1454498,0.1450211,0.1440156,0.1433976,0.1421677,0.1418358,0.1409047,0.1407166,0.139893,0.1399496,0.1381416,0.1390692,0.1389886,0.1383432,0.137706,0.1380437,0.1365147,0.1378133,0.1364411,0.1354748,0.1368402,0.1355596,0.1359701,0.1346828,0.1350996,0.135932,0.1345935,0.1345803,0.1342143,0.133331,0.1345993,0.1333337,0.1325638,0.1328168,0.1325272,0.1329701,0.1324232,0.1328651,0.1319577,0.1313957,0.1320682,0.1315432,0.1317559,0.1314088,0.1306573,0.1311606,0.1306913,0.1304075,0.1304115,0.1299,0.1301199,0.1296363,0.129322,0.1302283,0.1301603,0.1282595,0.1286148,0.1289544,0.1287719,0.1291098,0.1282472,0.1284171,0.1284746,0.127794,0.1276092,0.1275243,0.1279661,0.1287871,0.1277199,0.1279393,0.1271631,0.1262981,0.1272547,0.1260043,0.1269184,0.126047,0.125642,0.1266132,0.1269044,0.1260951,0.1254571,0.1257074,0.1257843,0.1256498,0.1261378,0.1250036,0.1253906,0.1254303,0.1253923,0.1257619,0.1246089,0.1248925,0.1245358,0.1253995,0.123767,
6939.567,0.1446151,0.1454169,0.1439064,0.1419685,0.1416134,0.1404726,0.139928,0.1393329,0.1386665,0.1372312,0.1374641,0.1359287,0.1357697,0.1353879,0.1350504,0.13427,0.1340434,0.134539,0.1330967,0.1329535,0.1335529,0.1319964,0.1331253,0.1316448,0.1314706,0.1321721,0.1313618,0.1311425,0.1301757,0.1305938,0.1312674,0.1298371,0.1297457,0.1299246,0.1291724,0.1302809,0.1285551,0.1280102,0.1281191,0.1278728,0.1285643,0.1283413,0.1280101,0.1273218,0.1268317,0.1275103,0.1267077,0.1271099,0.1267975,0.1264317,0.1262652,0.1264774,0.1262161,0.1255823,0.1252616,0.1260384,0.1250324,0.1253443,0.1261575,0.1255017,0.1240484,0.1247392,0.1244983,0.1243123,0.1244947,0.12372,0.1237872,0.1239415,0.123162,0.1232799,0.1237572,0.1243072,0.1247586,0.1232514,0.1237042,0.1230421,0.1220374,0.1226886,0.1214931,0.1226122,0.1217323,0.1216189,0.1226875,0.122105,0.1218639,0.1212865,0.1217792,0.1220412,0.1219536,0.1214269,0.1207144,0.1207893,0.1209835,0.1211002,0.1207135,0.1203388,0.1212001,0.1205698,0.1206605,0.1195263,
6935.709,0.1396258,0.1402341,0.1390117,0.1367634,0.1366766,0.1356993,0.1350698,0.1344488,0.1344306,0.1327336,0.1329873,0.1314873,0.1310972,0.1308041,0.1304155,0.1303076,0.1291397,0.1296879,0.1282612,0.1284473,0.1288267,0.1274659,0.1282133,0.1270666,0.1275333,0.1274503,0.127006,0.1267824,0.1262812,0.1263006,0.1267059,0.1256975,0.1254432,0.1256061,0.1248425,0.1258642,0.1244712,0.1239639,0.1239763,0.1241908,0.1242125,0.1242533,0.1234423,0.1233585,0.1231122,0.1230185,0.1221196,0.1226873,0.1220797,0.1225532,0.1219343,0.1224221,0.1221127,0.1208914,0.1211111,0.1217122,0.1205071,0.1215446,0.1216165,0.1212038,0.1203219,0.1210305,0.1204564,0.1201758,0.1202722,0.1196402,0.1197055,0.1198274,0.119147,0.1192345,0.1200085,0.120458,0.1200934,0.1188625,0.1196497,0.119067,0.1179549,0.1187574,0.117382,0.1185411,0.1177481,0.1180708,0.1187468,0.1174932,0.1180188,0.1174881,0.1181205,0.1177463,0.1183967,0.1176112,0.1170984,0.1164495,0.1171867,0.1167093,0.1165389,0.1162297,0.1175056,0.1169282,0.1165296,0.1159602,
6931.852,0.1349442,0.1350078,0.134077,0.1319992,0.1321183,0.1310382,0.1305205,0.1294234,0.1299562,0.1282408,0.1282697,0.1270595,0.1265086,0.1262846,0.1262915,0.1263395,0.1244928,0.1247712,0.1238422,0.1241066,0.1239206,0.1230634,0.1234408,0.1228408,0.1230694,0.1229193,0.1223791,0.1227736,0.1225516,0.1223479,0.122251,0.1219995,0.1214226,0.1213592,0.1204761,0.121433,0.1207423,0.1206052,0.120255,0.1205849,0.1201414,0.1197515,0.1191021,0.1195509,0.1195518,0.1187373,0.1181696,0.1188916,0.1180341,0.1187848,0.1182591,0.1184766,0.1178022,0.1167688,0.1176196,0.1175754,0.1164393,0.1177195,0.1170101,0.1169,0.1167578,0.1172069,0.1166719,0.1162431,0.1165102,0.1160257,0.1159494,0.1164069,0.1156529,0.1154605,0.1159595,0.1162598,0.1155109,0.1147755,0.1158275,0.1153779,0.1143458,0.1152803,0.1134271,0.115137,0.1139949,0.1146004,0.1144217,0.1132856,0.1143277,0.1137611,0.1146544,0.113475,0.1145391,0.1144343,0.1136645,0.1128923,0.1136907,0.1129225,0.1130264,0.1124185,0.1135999,0.113256,0.1127953,0.1124639,
6927.994,0.1304941,0.1299543,0.1294989,0.1277884,0.1280656,0.1266207,0.1259562,0.1244706,0.1250477,0.1234609,0.1234637,0.1224533,0.1222789,0.1218536,0.1224051,0.1222793,0.1203838,0.1204386,0.1197108,0.1197827,0.1191439,0.1191886,0.1191309,0.1189721,0.1186146,0.1185858,0.1180633,0.1185462,0.1185439,0.1182833,0.1174869,0.1181495,0.1174717,0.1173023,0.1165946,0.1167867,0.116595,0.1169863,0.1163943,0.1166317,0.1160561,0.1151584,0.1147819,0.1157008,0.1156837,0.1148714,0.1146992,0.1154477,0.1147449,0.1147569,0.1146503,0.1144946,0.1136149,0.1134446,0.1142467,0.1138566,0.1127172,0.1136322,0.1129599,0.1124307,0.1127869,0.1133997,0.1128611,0.1124895,0.1127678,0.1124027,0.1124558,0.1131074,0.1123176,0.1117998,0.1120257,0.1120171,0.1113845,0.1111643,0.1122165,0.1117369,0.1110098,0.1117747,0.1095875,0.1118068,0.1103091,0.1107886,0.1101887,0.1094607,0.1109953,0.1099808,0.1108051,0.1098112,0.1101382,0.1108235,0.1100343,0.1097451,0.110029,0.109503,0.1094542,0.1089018,0.109844,0.1095426,0.1091232,0.1087724,
6924.137,0.1259092,0.1253845,0.125069,0.1240416,0.1241763,0.1223874,0.1214281,0.120093,0.1203934,0.1189397,0.1187287,0.1180593,0.1184404,0.1176656,0.1182733,0.117878,0.1166906,0.11672,0.1159009,0.1158669,0.1149609,0.1157129,0.1153049,0.1151543,0.1147703,0.1146462,0.1144093,0.114238,0.1146097,0.113917,0.1130598,0.1140195,0.1135368,0.1133982,0.1131316,0.1120762,0.1123139,0.1127426,0.1121469,0.112744,0.1118114,0.1110606,0.1106516,0.1119297,0.111908,0.1115114,0.1111844,0.1118994,0.1111487,0.1103282,0.1108287,0.1107695,0.1098882,0.1105339,0.1107188,0.1102292,0.109398,0.109626,0.1095226,0.1084269,0.108703,0.109879,0.1090583,0.1089568,0.1089904,0.1088156,0.1092114,0.109145,0.1089884,0.1081992,0.1085395,0.1082392,0.1076785,0.1078654,0.1085853,0.1081148,0.1075381,0.1081048,0.1062566,0.1082409,0.106734,0.1069685,0.1064842,0.1061893,0.1077839,0.1066366,0.1066908,0.1065185,0.1059192,0.1069482,0.1063916,0.1065103,0.1064207,0.1059555,0.1058093,0.1057769,0.1065812,0.105993,0.1056896,0.1052544,
6920.279,0.1213802,0.1212431,0.1202923,0.1203455,0.1200106,0.1182829,0.1173528,0.1166832,0.1162216,0.1151681,0.11435,0.1142635,0.1145706,0.1141081,0.1140699,0.1136941,0.1130881,0.1129993,0.1124164,0.112465,0.1116502,0.1123329,0.1115947,0.1114876,0.1114054,0.1111465,0.1111728,0.1104875,0.1109247,0.1097914,0.1095555,0.1099237,0.1096459,0.1095629,0.1097005,0.1080657,0.1086783,0.1085929,0.1079376,0.1089083,0.1079478,0.1074278,0.1073694,0.108181,0.1084779,0.1084,0.1076887,0.1081923,0.1070965,0.1064166,0.1071413,0.1072426,0.1066395,0.1073061,0.1070709,0.1065091,0.1065154,0.1061656,0.1061679,0.1050861,0.1051565,0.1067998,0.105404,0.1055353,0.1055129,0.1052561,0.105713,0.104834,0.1055921,0.1047151,0.1053071,0.1048695,0.1044461,0.1046211,0.1049789,0.1046805,0.1040968,0.1043734,0.1034051,0.1048316,0.1036861,0.1033939,0.1031513,0.1029366,0.1044393,0.1037942,0.1031929,0.1034422,0.1027977,0.1033188,0.1030086,0.1030677,0.103206,0.1025385,0.1024486,0.1031129,0.1033046,0.1025323,0.1025447,0.1021386,
6916.422,0.1172899,0.11716,0.11562,0.1164628,0.1156183,0.1144645,0.113815,0.1135522,0.1120219,0.1117596,0.1107348,0.1108555,0.110545,0.1110639,0.1100499,0.1099047,0.1095786,0.1090248,0.1089331,0.1088376,0.1089089,0.1087347,0.1076074,0.1081927,0.1079459,0.1073637,0.1078566,0.1072173,0.1072746,0.1062755,0.1062248,0.1061869,0.105989,0.1058083,0.1062136,0.1050402,0.1055221,0.1049216,0.1045289,0.1050119,0.1048481,0.104135,0.1047226,0.104607,0.1049666,0.1050831,0.1045124,0.104521,0.1037454,0.1034706,0.1038056,0.1035652,0.1035665,0.1038145,0.1033261,0.1030414,0.1034525,0.1029893,0.1027946,0.1018135,0.1021635,0.1038524,0.102218,0.1021684,0.1022259,0.101829,0.1019909,0.1012235,0.1019811,0.1016792,0.1021052,0.10143,0.101486,0.1013769,0.1014706,0.1016106,0.1008616,0.1007342,0.1005886,0.1013808,0.1011449,0.09996045,0.1000778,0.09963152,0.1012688,0.1008043,0.1003268,0.1004862,0.1004141,0.09972639,0.1001305,0.09961904,0.09990135,0.09949668,0.09943582,0.1005421,0.09988379,0.09919488,0.09940296,0.09928511,
6912.564,0.1135999,0.113123,0.1116834,0.1126068,0.1112993,0.1109567,0.1104653,0.1099795,0.108092,0.1085366,0.1076808,0.1074173,0.1068351,0.1078535,0.1060886,0.1062299,0.1062507,0.1051782,0.1054574,0.1049195,0.1057714,0.1050883,0.1038537,0.1049951,0.1041562,0.1032323,0.1043535,0.1041257,0.1037678,0.1033622,0.102645,0.1027264,0.1027937,0.1024381,0.103067,0.1023919,0.1025848,0.1016979,0.1018164,0.1015536,0.1020237,0.1013438,0.1017948,0.1014275,0.1011998,0.1014982,0.1014306,0.1008183,0.1010191,0.1008238,0.100642,0.09990513,0.1003175,0.1005643,0.09972485,0.1000959,0.1000118,0.09986819,0.0997309,0.09840976,0.09945026,0.1007066,0.09947422,0.09918423,0.09902856,0.09875963,0.098614,0.09840227,0.09823129,0.09916917,0.09889118,0.09802249,0.09844355,0.09832644,0.09801728,0.09870692,0.09760354,0.09770436,0.09775177,0.09790374,0.09842762,0.09686626,0.09739796,0.09720048,0.09825747,0.09740757,0.09751289,0.0974227,0.0977425,0.09643375,0.09758703,0.0965248,0.09638163,0.09668136,0.09662591,0.09755949,0.09708282,0.09631673,0.09628925,0.09671125,
6908.707,0.1099422,0.1094188,0.1083623,0.1088962,0.1072776,0.1074722,0.1070311,0.1062383,0.1049461,0.1055195,0.1045484,0.1039771,0.1037138,0.104007,0.1024497,0.1029592,0.1030917,0.1018856,0.1023545,0.1013889,0.1018194,0.1019313,0.1007855,0.1017752,0.1006124,0.09988537,0.1011312,0.1012051,0.1003767,0.1007398,0.09956274,0.09938683,0.09989742,0.09941431,0.1002671,0.09970761,0.09984753,0.09869739,0.09899412,0.09871639,0.09908533,0.0990191,0.09853257,0.09845601,0.09780735,0.09817999,0.0982928,0.09715485,0.09795186,0.09792378,0.09766872,0.09665539,0.0969549,0.09745217,0.09660017,0.09743082,0.0968371,0.09704794,0.0969179,0.09554181,0.09667835,0.09752004,0.09664047,0.0966235,0.09622186,0.09591004,0.0955907,0.095815,0.094891,0.09668913,0.09587159,0.09507822,0.09559727,0.09578214,0.09494931,0.09557559,0.09451041,0.09542501,0.09507681,0.09503186,0.09530328,0.09421261,0.09494811,0.09528311,0.09519321,0.09409767,0.09473703,0.09425008,0.09459929,0.09373666,0.09482595,0.0941875,0.09314133,0.09394126,0.09400717,0.09436668,0.09475556,0.09371742,0.09363627,0.09436396,
6904.849,0.1064079,0.1060513,0.1054518,0.1051455,0.1036708,0.103811,0.103403,0.1027572,0.1021599,0.1023469,0.1014197,0.1006676,0.1006818,0.100083,0.09944413,0.1003335,0.1001289,0.09918591,0.0994257,0.09852869,0.09807685,0.09904617,0.09789525,0.09856912,0.09780195,0.097613,0.09837807,0.09825618,0.09707034,0.09795377,0.09718811,0.09646983,0.09697241,0.09648902,0.09720411,0.0970003,0.0968089,0.09561543,0.0959253,0.09614053,0.09606855,0.09683887,0.09557178,0.09570884,0.0953458,0.09542355,0.09536605,0.0939901,0.09492417,0.09483375,0.09504586,0.09404072,0.09382053,0.09457137,0.09386615,0.09472239,0.094129,0.09452584,0.09427596,0.09333802,0.09391637,0.09453212,0.09390511,0.09389425,0.094156,0.09334478,0.09280673,0.09354123,0.09246868,0.09404241,0.09308416,0.0926467,0.09308519,0.09364258,0.09244972,0.09239268,0.09192117,0.09307804,0.09272448,0.09260591,0.09239053,0.09164373,0.09254711,0.09294951,0.09243109,0.09138548,0.09228001,0.09119684,0.09161139,0.09117979,0.09197114,0.09235207,0.0902198,0.09117903,0.09153562,0.09156932,0.09186865,0.09096502,0.09138799,0.09179062,
6900.992,0.1032635,0.1029863,0.1027602,0.1015056,0.1006503,0.1004485,0.09984899,0.09969397,0.09923931,0.09934547,0.09850962,0.09734943,0.09732362,0.09697154,0.0967686,0.09783043,0.09734235,0.09662662,0.09634485,0.0962197,0.09540468,0.09608675,0.09493542,0.09530682,0.09538492,0.09570268,0.0956613,0.09515142,0.09430708,0.09502595,0.09467491,0.09408704,0.09402049,0.09405654,0.09387694,0.09422949,0.09372345,0.09274933,0.09310695,0.09350972,0.09296753,0.09428539,0.09314341,0.09327796,0.09357404,0.09280076,0.0928307,0.09146265,0.09280913,0.0920394,0.09261466,0.09204318,0.0910657,0.09238905,0.09138019,0.09178338,0.09172715,0.09210527,0.09193434,0.09106507,0.09145477,0.09176563,0.09168599,0.09094051,0.09269505,0.09094653,0.09040949,0.09158124,0.09049078,0.09147482,0.09022441,0.0902997,0.09042294,0.09154128,0.09022335,0.08949071,0.08968209,0.09034884,0.09071925,0.09013896,0.090098,0.08918606,0.0901361,0.09054425,0.09006016,0.08921245,0.09019177,0.0887337,0.08916964,0.08869036,0.0893661,0.09012479,0.08773745,0.08850965,0.08912464,0.0894116,0.08863062,0.08844138,0.08915554,0.08895902,
6897.134,0.1001873,0.1000693,0.09975505,0.09832286,0.09791852,0.09774949,0.09684471,0.09705476,0.09596767,0.09686178,0.0955508,0.09429134,0.09413724,0.09456934,0.0941875,0.09494862,0.09452186,0.09392032,0.09342649,0.09397202,0.09337126,0.09348782,0.09237781,0.09230333,0.09300475,0.09358772,0.09269691,0.09219955,0.09218735,0.09220415,0.09176856,0.09168421,0.09124818,0.09201282,0.09097096,0.09135738,0.09148756,0.09046313,0.09077571,0.09078162,0.09021025,0.09125396,0.09099784,0.09085351,0.09164878,0.08996914,0.09066304,0.08937707,0.09106424,0.08981974,0.09022065,0.09030686,0.08871906,0.0905303,0.08927,0.08887891,0.08970185,0.08965666,0.08995993,0.08870097,0.08919822,0.08919355,0.0896231,0.08841698,0.09087374,0.0884798,0.08838822,0.08942009,0.0883638,0.08886829,0.08745893,0.08775404,0.08779731,0.08930914,0.08802985,0.0869289,0.08771394,0.08791814,0.08878251,0.08776604,0.08799391,0.0873623,0.08751941,0.08842838,0.08748604,0.08741023,0.08830994,0.08701517,0.08708449,0.08651943,0.08688577,0.08732017,0.08584379,0.08620284,0.08696886,0.08745473,0.08604764,0.08633447,0.08690709,0.08641286,
6893.277,0.09701858,0.09711961,0.09650473,0.09550844,0.09491809,0.09522824,0.09427302,0.09441701,0.09252094,0.0942001,0.09258461,0.09205068,0.0919152,0.09215843,0.09178212,0.09195168,0.09158642,0.09118988,0.09102216,0.09130883,0.09128723,0.09109948,0.0905155,0.0898931,0.09077358,0.09104156,0.08974614,0.08974591,0.09015327,0.08951548,0.08912843,0.08921597,0.08881072,0.08954615,0.08873173,0.08855639,0.08961947,0.08837583,0.08853164,0.0882398,0.08791444,0.08849527,0.08881035,0.08845919,0.08896459,0.0873341,0.08858643,0.0875246,0.08870848,0.08807021,0.08807536,0.08832062,0.08684485,0.08824036,0.08749986,0.08669063,0.08776891,0.08727863,0.08814293,0.08664671,0.08705018,0.08695091,0.08750886,0.08646499,0.08812893,0.0863353,0.08644284,0.08680942,0.08644298,0.08620919,0.08539605,0.08548273,0.08568408,0.08678187,0.08588694,0.08500048,0.08583836,0.08590164,0.08657038,0.08560075,0.08586032,0.08607435,0.08494221,0.08627093,0.08496502,0.08579042,0.08636043,0.08529122,0.08517125,0.08450995,0.08472108,0.08470115,0.08418009,0.08425244,0.08514368,0.08514156,0.08423544,0.0841778,0.08463985,0.08432712,
