Wavelength [nm],Absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,
200.000,1.074331,1.073395,1.072667,1.080125,1.076756,1.074872,1.079275,1.070629,1.080931,1.082792,1.079694,1.083921,1.079398,1.083565,1.083358,1.084687,1.084642,1.082212,1.082942,1.080487,1.093754,1.084581,1.092384,1.08765,1.084546,1.083233,1.095098,1.095521,1.095651,1.083914,1.090148,1.092446,1.089914,1.091175,1.093969,1.092419,1.093783,1.095901,1.096513,1.096539,1.099059,1.093601,1.096995,1.093602,1.097842,1.100574,1.102831,1.099825,1.105748,1.096625,1.099645,1.094846,1.103717,1.104921,1.10117,1.10311,1.105671,1.090566,1.105582,1.104174,1.103986,1.108485,1.105118,1.10941,1.100222,1.10597,1.10669,1.102747,1.104746,1.103691,1.112864,1.100469,1.113715,1.110154,1.111465,1.103943,1.117338,1.107316,1.114161,1.107132,1.102322,1.12213,1.10706,1.114268,1.101769,1.110492,1.112924,1.112637,1.116303,1.111321,1.117385,1.106725,1.114435,1.119628,1.111719,1.116811,1.110627,1.10668,1.112305,1.111226,1.111518,1.109593,1.125242,1.11644,1.122333,1.114386,1.111128,1.113454,1.1185,1.119464,1.116715,1.120111,1.124048,1.125884,1.120804,1.123026,1.119406,1.114478,1.11643,1.132322,1.120481,1.117713,1.123109,1.123899,1.118666,1.119737,1.124618,1.13009,1.124833,1.127528,1.121916,1.120385,1.131369,1.117558,1.121906,1.122071,1.132742,1.126494,1.121023,1.12616,1.137791,1.128945,1.128034,1.132017,1.125205,1.128465,1.129652,1.12993,7.072248E-308,1.129218,1.137578,1.127097,1.137462,1.13316,1.138309,1.136366,1.133987,1.136478,1.133854,1.142228,1.130973,1.133658,1.140089,1.137305,1.137396,1.154119,1.143711,1.146905,1.139336,1.135777,1.148419,1.144066,1.140652,1.148131,1.145386,1.153821,1.146469,1.151899,1.1502,1.152352,1.162347,
201.000,1.026828,1.023148,1.029428,1.023813,1.028146,1.027144,1.030909,1.029949,1.033092,1.02817,1.030691,1.035048,1.028391,1.039918,1.028337,1.036833,1.035412,1.036879,1.037843,1.040794,1.041348,1.041219,1.041711,1.04007,1.035178,1.047874,1.03732,1.045512,1.034642,1.049807,1.043022,1.042757,1.048568,1.051034,1.048028,1.047402,1.044424,1.049453,1.049529,1.048873,1.055935,1.048919,1.046874,1.05231,1.051178,1.053264,1.049989,1.051341,1.055641,1.048462,1.056137,1.050501,1.050967,1.052175,1.056031,1.053106,1.055465,1.055666,1.057149,1.054434,1.0574,1.061678,1.056759,1.057275,1.054069,1.053281,1.054869,1.055144,1.052427,1.054701,1.059404,1.060204,1.065389,1.056219,1.0597,1.055657,1.061969,1.059811,1.073543,1.059391,1.059751,1.062945,1.058264,1.056231,1.060733,1.063884,1.060191,1.063034,1.065132,1.062322,1.066106,1.070037,1.06354,1.065742,1.066315,1.064415,1.057677,1.064649,1.064718,1.063232,1.065865,1.067287,1.064116,1.067233,1.067033,1.066178,1.066451,1.071534,1.078376,1.065556,1.065823,1.067705,1.072264,1.068889,1.077478,1.074831,1.069144,1.068552,1.072498,1.071995,1.066791,1.070017,1.071839,1.065441,1.072745,1.06972,1.076032,1.076019,1.074466,1.075253,1.076655,1.073662,1.075709,1.072282,1.0755,1.074237,1.088601,1.075534,1.078539,1.07934,1.076657,1.076963,1.080042,1.078179,1.080287,1.082301,1.081539,1.086541,0,1.084956,1.086079,1.090137,1.082466,1.087976,1.095884,1.085514,1.090851,1.099058,1.091997,1.094688,1.084672,1.092551,1.091967,1.085952,1.08884,1.09492,1.084805,1.09322,1.088876,1.090371,1.096766,1.089713,1.095979,1.093151,1.095543,1.095986,1.09783,1.105851,1.090407,1.104486,1.10073,
202.000,1.004279,1.012849,1.010432,1.010099,1.01331,1.013341,1.010997,1.014176,1.017748,1.02108,1.019202,1.017074,1.0191,1.022958,1.02177,1.022359,1.023229,1.024182,1.024272,1.026186,1.019434,1.025503,1.019615,1.023756,1.025584,1.028897,1.024833,1.026414,1.027064,1.024126,1.030767,1.030026,1.028893,1.02759,1.033577,1.038119,1.027393,1.032462,1.032735,1.031769,1.033296,1.030724,1.034165,1.035284,1.032581,1.036453,1.031127,1.035559,1.032733,1.034967,1.0356,1.030309,1.040274,1.037029,1.034834,1.035721,1.040975,1.043092,1.039489,1.035288,1.041114,1.035794,1.038687,1.036554,1.037892,1.046556,1.041173,1.048219,1.041262,1.043862,1.042804,1.037905,1.044089,1.042094,1.042757,1.042964,1.043727,1.043311,1.047582,1.049237,1.044212,1.049138,1.044794,1.047924,1.043767,1.052266,1.044247,1.044019,1.045071,1.050129,1.049462,1.04018,1.053893,1.049294,1.041399,1.047583,1.047832,1.04937,1.048146,1.053072,1.046984,1.046936,1.049633,1.055121,1.051683,1.051986,1.046816,1.051293,1.049119,1.055264,1.050422,1.056303,1.056475,1.046811,1.056468,1.052995,1.050907,1.050845,1.05314,1.054567,1.057627,1.052984,1.052306,1.047947,1.055219,1.054944,1.061856,1.060193,1.059409,1.053151,1.054439,1.061548,1.059691,1.052946,1.059587,1.059094,1.064415,1.061169,1.053956,1.067817,1.056053,1.058607,1.062854,1.059534,1.065944,1.061156,1.065836,1.067768,7.045982E-308,1.07222,1.067554,1.070803,1.065134,1.072974,1.073657,1.071379,1.070539,1.069056,1.072176,1.077407,1.081336,1.069191,1.07806,1.075911,1.081547,1.076699,1.07469,1.083251,1.0817,1.075519,1.081325,1.076035,1.078026,1.07918,1.078913,1.083155,1.080125,1.083272,1.078292,1.084125,1.08343,
203.000,0.9877968,0.9855275,0.9930358,0.9929271,0.9960461,0.9971547,0.9966722,0.9932761,0.9951801,0.9924779,0.9993563,1.000394,1.001793,0.9999814,0.9997349,1.004567,1.002686,1.005455,1.004197,1.007544,1.015826,1.005572,1.006606,1.005201,1.009352,1.005973,1.009354,1.009004,1.010716,1.00785,1.006158,1.011844,1.009305,1.009851,1.017529,1.013996,1.00969,1.015242,1.015661,1.011763,1.018135,1.012312,1.015753,1.01288,1.013415,1.017464,1.014142,1.020693,1.019774,1.014934,1.015844,1.019388,1.023468,1.017558,1.021803,1.01832,1.021846,1.013111,1.01978,1.02407,1.020728,1.023437,1.022626,1.026683,1.017199,1.021151,1.019623,1.027404,1.022831,1.025648,1.025353,1.021799,1.024671,1.026742,1.025374,1.024128,1.02414,1.026748,1.026998,1.023673,1.030183,1.028514,1.02247,1.028715,1.023571,1.025318,1.030416,1.027288,1.028458,1.033101,1.029846,1.028057,1.02811,1.03112,1.023129,1.029909,1.028951,1.030951,1.028875,1.023674,1.030652,1.029512,1.0331,1.032955,1.029555,1.028415,1.032661,1.031659,1.031679,1.039146,1.036438,1.035136,1.035542,1.02995,1.037076,1.037237,1.033081,1.037115,1.038813,1.039158,1.03266,1.038228,1.036685,1.031826,1.04174,1.038524,1.041632,1.038805,1.03539,1.039389,1.039679,1.038241,1.04138,1.039715,1.040169,1.044016,1.046559,1.040351,1.039167,1.044026,1.044321,1.040797,1.039977,1.045037,1.044153,1.046295,1.050791,1.048488,2.46966,1.045962,1.048439,1.048215,1.053691,1.051769,1.046941,1.054171,1.047474,1.049396,1.048597,1.041872,1.049469,1.051062,1.057605,1.056147,1.060002,1.060815,1.060366,1.060474,1.052449,1.061371,1.059901,1.061632,1.066545,1.063827,1.060709,1.061066,1.06325,1.065172,1.064266,1.060142,1.062599,
204.000,0.9816566,0.9842582,0.9807644,0.9829144,0.9812922,0.9820199,0.9887452,0.9815264,0.9908075,0.984714,0.9899602,0.9881678,0.9899988,0.9932284,0.9908504,0.9929619,0.9886823,0.9942498,0.9918985,0.9943686,0.9940515,0.9944324,0.9958596,0.9961429,0.9974952,0.9963284,0.9979191,0.9948745,0.9995713,0.9977722,0.9992328,0.9982762,0.9993572,1.004576,0.9983826,1.001947,1.001868,1.004246,0.9987912,1.000383,1.003568,1.004289,1.005692,1.004765,1.001625,0.9993052,1.003956,1.004066,1.005389,1.003128,1.006127,1.008408,1.00478,1.005775,1.010234,1.003202,1.00991,1.008325,1.005644,1.01172,1.008174,1.007184,1.008302,1.012289,1.005568,1.012857,1.009301,1.008996,1.01061,1.011638,1.014708,1.008467,1.013147,1.017318,1.014707,1.013125,1.009241,1.016445,1.018245,1.01666,1.015821,1.0119,1.013718,1.01799,1.013729,1.01681,1.017728,1.015887,1.016609,1.013278,1.015781,1.02483,1.015582,1.018723,1.014059,1.0155,1.018435,1.022464,1.019508,1.016844,1.020448,1.017231,1.020226,1.024071,1.019991,1.016212,1.019279,1.022369,1.030151,1.022748,1.021462,1.0206,1.021943,1.021519,1.025493,1.024696,1.024352,1.018878,1.02663,1.02548,1.019731,1.022032,1.025231,1.023105,1.02508,1.021961,1.027706,1.024945,1.027891,1.027517,1.026361,1.026267,1.028316,1.022384,1.029471,1.030361,1.029254,1.030675,1.027759,1.030299,1.032824,1.032119,1.030931,1.030259,1.033247,1.030262,1.035652,1.035025,2.521756,1.034214,1.039078,1.037294,1.038225,1.037175,1.037842,1.042262,1.041937,1.040114,1.041808,1.03301,1.038923,1.040346,1.045023,1.041145,1.048645,1.048143,1.046805,1.044774,1.043408,1.045684,1.046653,1.052168,1.050304,1.046305,1.043023,1.045101,1.05226,1.046309,1.049311,1.049856,1.052109,
205.000,0.976655,0.9815888,0.9773569,0.9820032,0.9782653,0.9780459,0.9822478,0.9841661,0.9818058,0.9851069,0.9870362,0.9856172,0.9876227,0.9902349,0.9930801,0.9914651,0.9866343,0.9899888,0.9921203,0.9945173,0.9885154,0.987741,0.9929023,0.9925532,0.9908013,0.9941368,0.9951873,0.9960179,0.9979925,0.9915428,0.9984651,0.9964046,1.000361,0.9941978,0.9954114,0.9994102,0.9987769,0.9954934,0.9984884,0.9986572,0.9985209,0.9979458,1.004857,0.9989853,0.9983397,0.9975586,0.9998732,1.000274,0.9981389,1.002154,1.001288,1.001965,1.008638,1.003547,1.005052,1.000717,1.00619,1.002271,1.008291,1.003909,1.003172,1.003067,1.007381,1.003233,0.999929,1.006913,1.007635,1.009723,1.006439,1.007873,1.007111,1.005357,1.009518,1.010309,1.010064,1.009342,1.011552,1.005786,1.007655,1.012592,1.00866,1.012613,1.009655,1.016132,1.011631,1.007973,1.008947,1.00947,1.011576,1.007691,1.010984,1.005795,1.01474,1.012634,1.010172,1.013935,1.009264,1.016633,1.009245,1.008526,1.012099,1.014554,1.013337,1.016161,1.01414,1.013395,1.010019,1.015628,1.012748,1.014844,1.011789,1.013837,1.022912,1.018952,1.017068,1.016855,1.019938,1.014874,1.020638,1.018085,1.016568,1.015257,1.016091,1.018373,1.022022,1.01916,1.021614,1.019931,1.02169,1.015694,1.017392,1.020437,1.020226,1.016108,1.025918,1.025849,1.024478,1.022871,1.027925,1.024261,1.023851,1.027043,1.02927,1.024491,1.026709,1.024091,1.027553,1.034371,2.557397,1.02825,1.033455,1.026995,1.028783,1.033,1.032158,1.039161,1.029458,1.029423,1.033829,1.036534,1.042916,1.036076,1.039572,1.033515,1.038507,1.037486,1.037722,1.038582,1.037365,1.04018,1.037767,1.043761,1.04118,1.039759,1.040204,1.044534,1.043436,1.045282,1.040841,1.039917,1.042903,
206.000,0.9650803,0.9628596,0.9674282,0.970871,0.9734612,0.9711242,0.9695144,0.9708257,0.974535,0.9758763,0.975709,0.9753132,0.979104,0.9756875,0.9755831,0.9776506,0.9800997,0.979147,0.9845037,0.9825559,0.9866424,0.9827929,0.981524,0.983705,0.9846215,0.9817476,0.9828196,0.986537,0.9882507,0.9880204,0.9851418,0.9862313,0.9889064,0.9875073,0.9907184,0.9872689,0.9853268,0.9893894,0.9917865,0.9889507,0.9931111,0.9860034,0.9935942,0.9886117,0.9894328,0.9911056,0.991375,0.990468,0.9935365,0.9936137,0.9949675,0.9896994,0.9975295,0.9910994,0.9930687,0.9904704,0.9939394,0.9901085,0.9974766,0.9966283,0.9916377,0.9946785,0.9997244,0.9960799,0.9933043,0.9997511,0.9987378,0.9975972,1.000113,0.9969015,0.9955716,0.9946365,1.000815,1.001632,0.9986367,0.9995694,0.9970918,0.9999161,1.003835,0.9950843,0.998641,1.001844,0.996769,0.9992938,0.9988852,0.9986715,1.002397,0.9985108,0.9995136,1.000207,1.000528,1.000574,0.9991961,0.9996753,0.9944615,1.002684,0.9988723,1.000581,0.9991546,0.9966063,1.000711,1.002192,1.00208,1.003054,1.003809,1.003261,1.002247,1.002946,1.004004,1.006838,1.002286,1.002209,1.0109,1.009461,1.006052,1.007855,1.00649,1.005278,1.006128,1.007526,1.003852,1.005389,1.006775,1.006694,1.009792,1.009365,1.008664,1.009213,1.008399,1.008835,1.010252,1.009964,1.010427,1.009767,1.009553,1.012411,1.014376,1.011918,1.012174,1.01308,1.014006,1.01415,1.013709,1.016278,1.014897,1.011733,1.015536,1.017028,2.757272,1.01229,1.021416,1.01882,1.021165,1.01928,1.018785,1.019816,1.022892,1.021234,1.01956,1.017095,1.022089,1.023293,1.023808,1.025308,1.024436,1.028432,1.026996,1.026065,1.026374,1.027177,1.02543,1.029461,1.030485,1.028172,1.027466,1.027505,1.026318,1.03305,1.026991,1.029374,1.031735,
207.000,0.9616327,0.964767,0.9631424,0.9647393,0.9613361,0.966135,0.9655633,0.965755,0.9710393,0.9694991,0.9673891,0.9730597,0.9718146,0.9718938,0.9718146,0.9754796,0.9781742,0.9754496,0.9781284,0.979269,0.9742079,0.9789214,0.9782081,0.9811425,0.9811001,0.9784985,0.9803591,0.9795647,0.980947,0.9811463,0.9810567,0.9803066,0.9857073,0.9836078,0.9815316,0.9812889,0.982482,0.9850206,0.9833603,0.9846873,0.9870982,0.9849186,0.9828172,0.9829078,0.9855266,0.9866676,0.9836397,0.987576,0.9838243,0.9877286,0.9875298,0.9897065,0.9893227,0.9848995,0.9911494,0.9878502,0.9887285,0.9902396,0.9875588,0.988987,0.988091,0.9907479,0.9915395,0.9895463,0.9882321,0.9940319,0.992794,0.9888387,0.992846,0.9899993,0.9912214,0.9937949,0.9932318,0.9968624,0.9915924,0.9933643,0.9915175,0.9939828,0.9993567,0.9941111,0.9957085,0.9964552,0.9975352,0.9948678,0.9943919,0.9954515,0.9967375,0.9950819,0.9947171,0.993824,0.9956422,1.002224,0.9959555,0.9986219,0.9968095,0.9998016,0.9989495,0.9965887,0.9954624,0.996573,0.9998579,0.9970088,1.000549,1.000093,1.00018,1.000855,0.9997478,1.001129,1.003034,1.000062,0.9965382,0.9998631,1.000886,1.001398,1.00242,1.002364,1.00339,0.9993515,1.001348,1.00015,1.001796,1.000965,1.00008,1.001538,1.005723,0.9999585,1.006494,1.004987,1.004305,1.004164,1.004882,1.009222,1.005048,1.00546,1.004291,1.011022,1.009246,1.007522,1.005482,1.012155,1.009032,1.010669,1.008265,1.008976,1.01034,1.008192,1.012833,1.010013,2.730583,1.007758,1.013024,1.015447,1.012275,1.017781,1.019624,1.013022,1.01745,1.019744,1.021167,1.015758,1.022441,1.017448,1.018139,1.021782,1.021209,1.024256,1.019722,1.019577,1.022016,1.019103,1.023516,1.026458,1.024779,1.021311,1.021656,1.020236,1.021613,1.024686,1.025219,1.030023,1.031094,
208.000,0.9529033,0.9523969,0.9534984,0.9553537,0.9568152,0.9534783,0.9580026,0.9580932,0.9551463,0.9568119,0.9616199,0.965014,0.9633703,0.963779,0.9680882,0.964849,0.965497,0.9659457,0.9695902,0.9660072,0.9659729,0.9672699,0.9690533,0.9691739,0.968503,0.9675183,0.968523,0.9709535,0.9708581,0.9708109,0.9733834,0.9707904,0.9720941,0.9708114,0.9722238,0.973084,0.97189,0.9723058,0.9775424,0.9739442,0.9754558,0.9732947,0.9713078,0.9759049,0.9748263,0.9754815,0.9742923,0.9771876,0.9738059,0.9794507,0.9767971,0.981441,0.9789033,0.976305,0.981885,0.978013,0.9798794,0.977993,0.982192,0.979197,0.979136,0.9797363,0.9826212,0.9794464,0.9803467,0.9819036,0.9829845,0.9836769,0.9816594,0.9822598,0.9800897,0.982152,0.9814262,0.9855204,0.983717,0.9821615,0.9826369,0.9797106,0.9773436,0.9830728,0.9880223,0.9874511,0.9862766,0.9862032,0.9835763,0.9841332,0.9833941,0.9832187,0.9867554,0.9831586,0.9871507,0.9802246,0.9865727,0.9866204,0.9834013,0.9870634,0.9863434,0.9883485,0.9861898,0.9886031,0.9880238,0.9864845,0.9895253,0.9935861,0.9870543,0.9894853,0.9876251,0.990767,0.9849834,0.9908786,0.9916654,0.9929037,0.9909792,0.9903145,0.9933343,0.992362,0.9909992,0.9892507,0.9909844,0.989531,0.9953785,0.9900956,0.9929843,0.9911494,0.9913125,0.9910474,0.9994621,0.99828,0.9936581,0.9918838,0.9924507,0.9966989,0.9939208,0.9950914,0.9957161,0.9970117,0.9980702,0.9973712,0.9985886,0.9993477,0.9993181,0.9972901,0.9980288,0.99791,0.9986205,0.9992642,1.002707,1.003129,2.403539,1.001494,1.002748,1.00458,1.003513,1.009286,1.004483,1.004052,1.000543,1.004432,1.007637,1.009865,1.010846,1.00773,1.0098,1.010986,1.006267,1.008518,1.011122,1.007376,1.012679,1.005475,1.014638,1.01194,1.015587,1.014155,1.012515,1.014686,1.017172,1.016444,1.014438,1.017877,1.017521,
209.000,0.9419146,0.9385219,0.9424305,0.946588,0.9456043,0.942049,0.9475002,0.946928,0.9462709,0.9474392,0.9504704,0.9502797,0.9528503,0.9530663,0.9488921,0.9539876,0.9532661,0.9510784,0.956212,0.9547243,0.9581614,0.9591794,0.9558907,0.9577079,0.9559107,0.955585,0.9565511,0.9553952,0.9573874,0.9601541,0.9573436,0.9583588,0.9620423,0.9630346,0.9607902,0.9586945,0.9609027,0.9617009,0.9631829,0.9615579,0.9676452,0.9619164,0.9615932,0.9645224,0.9639645,0.9622889,0.9609427,0.9631581,0.9632745,0.9651604,0.9655843,0.9660168,0.9664736,0.9627147,0.9649506,0.9640703,0.9699979,0.9615898,0.9677815,0.968039,0.9633756,0.9683781,0.9694357,0.9688554,0.9711971,0.9704943,0.9689975,0.9670005,0.9677653,0.9704037,0.9690957,0.9720712,0.9683537,0.9707928,0.9720631,0.9701443,0.9695687,0.9712973,0.9724517,0.9698572,0.9726367,0.9725366,0.9714899,0.9721112,0.9726086,0.9713516,0.9740872,0.97087,0.97229,0.9756279,0.9722309,0.9732962,0.9718199,0.9713945,0.9705682,0.9735937,0.9726772,0.9760523,0.9715438,0.9742141,0.9711356,0.9711566,0.9740973,0.9785185,0.9733434,0.9767022,0.9734316,0.9724331,0.97574,0.9790497,0.9754353,0.9794831,0.9776011,0.974978,0.9775453,0.97716,0.9746618,0.9767756,0.9798379,0.9774222,0.9786754,0.9790888,0.9764323,0.9758544,0.9764395,0.9781847,0.9811401,0.9834442,0.9770222,0.983511,0.9826031,0.9814491,0.9832816,0.9795127,0.9804854,0.9835396,0.9855771,0.9825563,0.984067,0.9844298,0.9850435,0.9825306,0.9842086,0.9842157,0.9875503,0.9831929,0.9864545,0.9844136,1.81951,0.986567,0.9922357,0.9916553,0.989099,0.9876814,0.9902034,0.9910402,0.9905806,0.9904213,0.9927359,0.986702,0.9923224,0.993576,0.9936147,0.9952965,0.9913211,0.9939384,0.9966397,0.9989882,0.9981718,0.9921956,0.9981151,1.000432,1.000865,0.9972057,0.996429,1.001898,0.9987397,0.9995356,1.000492,0.9981933,1.002125,
210.000,0.9363365,0.9378529,0.9379101,0.9390688,0.9369454,0.9380116,0.9409418,0.9416895,0.9417925,0.9430318,0.941134,0.9465246,0.9471273,0.9454398,0.9477501,0.9476986,0.9480968,0.9488988,0.9506764,0.9475684,0.9470396,0.9510837,0.9505801,0.9513335,0.9511232,0.949152,0.9505262,0.948596,0.9538989,0.9517031,0.9532185,0.9536471,0.9560113,0.9546375,0.9517331,0.9517541,0.9546309,0.9551139,0.9538479,0.9565001,0.9563775,0.9553709,0.9570093,0.9560785,0.9532819,0.9564419,0.9539628,0.9573588,0.9556789,0.956955,0.9552732,0.9582119,0.9591165,0.958199,0.9583511,0.9603972,0.9602318,0.9599452,0.9608779,0.9581094,0.9565988,0.9587455,0.9599628,0.9615202,0.9639096,0.9605894,0.9621048,0.9639778,0.962141,0.9629822,0.9621453,0.9627619,0.9623475,0.9629602,0.9635797,0.9679933,0.9648829,0.9647088,0.9679599,0.9656544,0.9634566,0.9648328,0.9668636,0.9659753,0.9665017,0.9672265,0.9670048,0.9655066,0.9669662,0.9638557,0.9666629,0.9680247,0.9645548,0.9669733,0.9677391,0.9654183,0.9683466,0.9690976,0.9663024,0.9653621,0.966723,0.9658813,0.9705591,0.9691319,0.9668131,0.970439,0.9655132,0.9701672,0.9728351,0.9692831,0.9687066,0.9672441,0.9690862,0.9674644,0.9722366,0.969852,0.9715786,0.9703035,0.9706593,0.9691277,0.9719157,0.9706335,0.9726934,0.973278,0.9725323,0.9715695,0.9759135,0.9758258,0.9749885,0.9721894,0.973547,0.9779487,0.9768028,0.9735441,0.9756684,0.9777384,0.9763541,0.9766421,0.975194,0.9784203,0.9779,0.9770775,0.978261,0.9783187,0.9790788,0.9770837,0.9799786,0.9795117,1.560701,0.9809098,0.9827304,0.9866061,0.9816675,0.9858074,0.9809375,0.9821157,0.9862256,0.9826813,0.9892731,0.9816561,0.9875989,0.9902205,0.987555,0.9885716,0.9871612,0.9874439,0.9836378,0.9870787,0.9878211,0.9890537,0.991744,0.9945221,0.9933553,0.9884248,0.9920578,0.9940863,0.9909925,0.9908872,0.9934468,0.9936304,0.9930515,
211.000,0.9287853,0.9277878,0.9266095,0.9279737,0.9310656,0.9318051,0.9307275,0.9319487,0.9314189,0.9322085,0.9337564,0.9349551,0.9362397,0.9377713,0.939455,0.9381537,0.9380803,0.9370155,0.9410872,0.9381013,0.9418716,0.9402657,0.9385076,0.942205,0.938694,0.9411864,0.9434805,0.9431157,0.9445553,0.9426026,0.9418139,0.942286,0.938633,0.9430609,0.9454679,0.945178,0.9428749,0.9453254,0.945806,0.9430299,0.9452891,0.9465151,0.9484715,0.9457254,0.9461784,0.9474897,0.9457564,0.9440432,0.9476466,0.9471612,0.947237,0.9497137,0.9511161,0.9485631,0.9501467,0.9518981,0.9501219,0.9458809,0.9489856,0.9527493,0.9490433,0.9495273,0.9507642,0.9507279,0.9532981,0.9510431,0.9537239,0.9582367,0.9528294,0.9523411,0.9496202,0.9522209,0.9522181,0.9545984,0.957284,0.9539723,0.9566102,0.9571514,0.9538608,0.9574442,0.9547257,0.9588804,0.9557281,0.9574552,0.955595,0.9575057,0.960063,0.9560189,0.9579864,0.9555035,0.9576406,0.9555702,0.9608183,0.9552546,0.9562979,0.9585676,0.9574409,0.9568381,0.9574242,0.9582314,0.9579353,0.9591479,0.9606237,0.9615989,0.9596624,0.9582243,0.9586425,0.9589453,0.957778,0.9600658,0.9607339,0.9594536,0.9593735,0.9605598,0.9624367,0.9631729,0.9616475,0.9589415,0.9617753,0.9629517,0.9626589,0.9622712,0.9596744,0.9611812,0.962575,0.9616361,0.9660797,0.9658446,0.9689803,0.9644833,0.9610467,0.967649,0.9640279,0.9674954,0.9681172,0.9668641,0.9660645,0.9671264,0.9671326,0.9680443,0.9703131,0.9674525,0.9696422,0.9697399,0.9711208,0.9713597,0.9691181,0.972146,1.313717,0.9717751,0.9724879,0.9725356,0.9735403,0.9759984,0.9741683,0.9754801,0.9730191,0.9729381,0.9755058,0.9758043,0.9778142,0.9783173,0.9826093,0.9794765,0.9785671,0.9793429,0.9796834,0.9782276,0.9806232,0.9818139,0.9821415,0.9819713,0.982883,0.9823642,0.9789472,0.9841189,0.9832864,0.9842434,0.9809456,0.9840927,0.9874287,
212.000,0.9209347,0.9183002,0.9204459,0.9201388,0.9225922,0.921958,0.9238095,0.9207234,0.924386,0.9243197,0.9277687,0.926692,0.9260583,0.9284196,0.9271178,0.9318905,0.9303608,0.9291177,0.929882,0.9323196,0.9325299,0.9335051,0.9323215,0.9313264,0.9323959,0.9333858,0.9332108,0.9331841,0.9319663,0.9336276,0.9347239,0.9345345,0.934104,0.9345222,0.9353118,0.9374623,0.9361658,0.936758,0.9390779,0.9367695,0.9387422,0.9376264,0.9398718,0.9372487,0.939568,0.9358382,0.9388127,0.9379716,0.9425268,0.9363537,0.9398284,0.9389763,0.9410825,0.9370718,0.9392853,0.9401674,0.9431915,0.9415827,0.9412179,0.9442878,0.9402218,0.944365,0.9416533,0.9417987,0.942287,0.9452324,0.9451871,0.9424167,0.9414911,0.94344,0.9447236,0.9431887,0.9460158,0.9446974,0.9480557,0.9447198,0.9458084,0.9496002,0.9510436,0.9482179,0.9463129,0.9468083,0.9484715,0.9487548,0.9445267,0.9476652,0.9514346,0.9461827,0.9486251,0.9473968,0.9445481,0.9522271,0.9484282,0.9483342,0.9506416,0.9516363,0.9464421,0.9492235,0.9501886,0.9511552,0.9495602,0.9503474,0.9491916,0.9502082,0.9509268,0.9481635,0.950808,0.9485707,0.951777,0.9502282,0.9498248,0.9496984,0.9497032,0.9524074,0.9507728,0.9534779,0.9511867,0.9500494,0.9527216,0.9542508,0.9533796,0.9531484,0.9480681,0.9538698,0.9520388,0.9547849,0.9545064,0.9561634,0.9557018,0.9581509,0.9583983,0.9564714,0.9580045,0.9593334,0.9576097,0.9572339,0.9594393,0.9565139,0.9570179,0.9577546,0.9601512,0.9603543,0.9597397,0.9586816,0.9598289,0.9585109,0.9595447,0.9628463,1.209517,0.9635167,0.9633694,0.9606671,0.9626937,0.9642611,0.9656777,0.9672141,0.9646249,0.9694247,0.9664454,0.9636145,0.9671955,0.9684386,0.9717379,0.9676952,0.9662013,0.9705935,0.9737992,0.9711666,0.9715614,0.9707513,0.9703074,0.9736428,0.973074,0.9714527,0.9738703,0.9730153,0.9736733,0.9724278,0.9746685,0.9728594,0.9765606,
